rxcui,tty,name
2700805,SBD,5 ML hyaluronidase-nvhy 2000 UNT/ML / nivolumab-nvhy 120 MG/ML Injection [Opdivo Qvantig]
2596784,SBD,20 ML nivolumab-rmbw 12 MG/ML / relatlimab-rmbw 4 MG/ML Injection [Opdualag]
374368,SCDF,bumetanide Injectable Solution
1727568,SCDF,bumetanide Injection
2724436,SCDF,bumetanide Nasal Spray
371157,SCDF,bumetanide Oral Solution
371158,SCDF,bumetanide Oral Tablet
370850,SCDF,amiloride / bumetanide Oral Tablet
438106,SCDF,bumetanide / potassium chloride Extended Release Oral Tablet
2724442,SBDF,bumetanide Nasal Spray [Enbumyst]
369375,SBDF,bumetanide Oral Tablet [Bumex]
2648533,SCDFP,amiloride hydrochloride / bumetanide Oral Tablet
1151347,SCDG,bumetanide Injectable Product
2724435,SCDG,bumetanide Nasal Product
1151348,SCDG,bumetanide Oral Liquid Product
1151349,SCDG,bumetanide Oral Product
2724434,SCDG,bumetanide Inhalant Product
1151350,SCDG,bumetanide Pill
1151594,SCDG,amiloride / bumetanide Oral Product
1151595,SCDG,amiloride / bumetanide Pill
1151343,SCDG,bumetanide / potassium chloride Oral Product
1151344,SCDG,bumetanide / potassium chloride Pill
1168680,SBDG,Bumex Oral Product
1168681,SBDG,Bumex Pill
2724441,SBDG,Enbumyst Nasal Product
2724440,SBDG,Enbumyst Inhalant Product
2659481,SCDGP,amiloride hydrochloride / bumetanide Oral Product
2663381,SCDGP,amiloride hydrochloride / bumetanide Pill
250660,SCD,bumetanide 0.2 MG/ML Oral Solution
282486,SCD,bumetanide 0.25 MG/ML Injectable Solution
197417,SCD,bumetanide 0.5 MG Oral Tablet
104223,SCD,bumetanide 0.5 MG/ML Injectable Solution
197418,SCD,bumetanide 1 MG Oral Tablet
197419,SCD,bumetanide 2 MG Oral Tablet
1727572,SCD,2 ML bumetanide 0.25 MG/ML Injection
1727569,SCD,4 ML bumetanide 0.25 MG/ML Injection
104222,SCD,bumetanide 5 MG Oral Tablet
2724437,SCD,bumetanide 5 MG/ML Nasal Spray
977951,SCD,amiloride hydrochloride 5 MG / bumetanide 1 MG Oral Tablet
431610,SCD,bumetanide 0.5 MG / potassium chloride 573 MG Extended Release Oral Tablet
205488,SBD,bumetanide 0.5 MG Oral Tablet [Bumex]
205489,SBD,bumetanide 1 MG Oral Tablet [Bumex]
205490,SBD,bumetanide 2 MG Oral Tablet [Bumex]
2724443,SBD,bumetanide 5 MG/ML Nasal Spray [Enbumyst]
1655947,SCDF,eculizumab Injection
1655949,SBDF,eculizumab Injection [Soliris]
1161281,SCDG,eculizumab Injectable Product
1184826,SBDG,Soliris Injectable Product
700384,SCD,30 ML eculizumab 10 MG/ML Injection
2706338,SCD,30 ML eculizumab-aagh 10 MG/ML Injection
2706351,SCD,30 ML eculizumab-aeeb 10 MG/ML Injection
700387,SBD,30 ML eculizumab 10 MG/ML Injection [Soliris]
2706345,SBD,30 ML eculizumab-aagh 10 MG/ML Injection [Epysqli]
2706358,SBD,30 ML eculizumab-aeeb 10 MG/ML Injection [Bkemv]
372062,SCDF,erythromycin Oral Suspension
372064,SCDF,erythromycin Oral Tablet
376362,SCDF,S-adenosylmethionine Delayed Release Oral Tablet
370784,SCDF,S-adenosylmethionine Oral Tablet
374314,SCDF,vitamin E Chewable Tablet
1999329,SCDF,vitamin E Medicated Patch
204674,SCDF,vitamin E Oral Capsule
374316,SCDF,vitamin E Oral Solution
379302,SCDF,vitamin E Oral Suspension
374317,SCDF,vitamin E Oral Tablet
375652,SCDF,vitamin E Rectal Suppository
375357,SCDF,vitamin E Topical Cream
313725,SCDF,vitamin E Topical Oil
375356,SCDF,vitamin E Topical Ointment
377365,SCDF,vitamin E Topical Spray
374474,SCDF,zinc oxide Topical Ointment
578123,SCDF,black currant oil / vitamin E Oral Capsule
1366141,SCDF,cholecalciferol / vitamin E Oral Wafer
1312457,SCDF,petrolatum / vitamin E Chewable Tablet
374995,SCDF,ubidecarenone / vitamin E Oral Capsule
757266,SCDF,ubidecarenone / vitamin E Oral Solution
618606,SCDF,docosahexaenoate / eicosapentaenoate / vitamin E Oral Capsule
385099,SCDF,levocarnitine / ubidecarenone / vitamin E Oral Capsule
809884,SCDF,linoleate / omega-3 acid ethyl esters (USP) / vitamin E Oral Capsule
581412,SCDF,lutein / vitamin E / zeaxanthin Oral Capsule
632118,SCDF,thioctate / ubidecarenone / vitamin E Oral Capsule
1092390,SCDF,docosahexaenoate / eicosapentaenoate / omega-3 acid ethyl esters (USP) / vitamin E Oral Capsule
863602,SBDF,erythromycin Oral Suspension [E.E.S.]
863605,SBDF,erythromycin Oral Tablet [E.E.S.]
2261390,SBDF,levonorgestrel Oral Tablet [E-Con]
364670,SBDF,vitamin E Oral Solution [Aquasol E]
1039184,SBDF,zinc oxide Topical Ointment [Manzatin-E]
1366146,SBDF,cholecalciferol / vitamin E Oral Wafer [Replesta NX]
1539262,SBDF,ubidecarenone / vitamin E Oral Capsule [NeoQ10]
1086811,SBDF,ubidecarenone / vitamin E Oral Capsule [Q-Gel]
1088929,SBDF,ubidecarenone / vitamin E Oral Solution [Liq-10]
1090914,SBDF,ubidecarenone / vitamin E Oral Solution [Q-Up]
995781,SBDF,linoleate / omega-3 acid ethyl esters (USP) / vitamin E Oral Capsule [Encora Capsule]
1086850,SBDF,thioctate / ubidecarenone / vitamin E Oral Capsule [Q-Gel with Lipoic Acid]
2648213,SCDFP,erythromycin ethylsuccinate Oral Suspension
2648015,SCDFP,erythromycin ethylsuccinate Oral Tablet
2647880,SCDFP,tocopherol acetate / ubidecarenone Oral Capsule
2646063,SCDFP,docosahexaenoic acid / eicosapentaenoic acid / vitamin E Oral Capsule
2645539,SCDFP,linoleic acid / omega-3 acid ethyl esters (USP) / vitamin E Oral Capsule
2646340,SCDFP,"thioctic acid / tocopherol,DL-alpha / ubidecarenone Oral Capsule"
2646863,SCDFP,docosahexaenoic acid / eicosapentaenoic acid / omega-3 acid ethyl esters (USP) / vitamin E Oral Capsule
2656934,SBDFP,erythromycin ethylsuccinate Oral Suspension [E.E.S.]
2654636,SBDFP,erythromycin ethylsuccinate Oral Tablet [E.E.S.]
2655149,SBDFP,tocopherol acetate / ubidecarenone Oral Capsule [Q-Gel]
2655945,SBDFP,linoleic acid / omega-3 acid ethyl esters (USP) / vitamin E Oral Capsule [Encora Capsule]
2658744,SBDFP,"thioctic acid / tocopherol,DL-alpha / ubidecarenone Oral Capsule [Q-Gel with Lipoic Acid]"
1164503,SCDG,erythromycin Oral Liquid Product
1164504,SCDG,erythromycin Oral Product
1164505,SCDG,erythromycin Pill
1156461,SCDG,S-adenosylmethionine Oral Product
1156462,SCDG,S-adenosylmethionine Pill
1294981,SCDG,vitamin E Chewable Product
1161177,SCDG,vitamin E Oral Liquid Product
1161178,SCDG,vitamin E Oral Product
1161180,SCDG,vitamin E Rectal Product
1161770,SCDG,vitamin E Topical Product
1161179,SCDG,vitamin E Pill
1163041,SCDG,zinc oxide Topical Product
1162411,SCDG,black currant oil / vitamin E Oral Product
1162412,SCDG,black currant oil / vitamin E Pill
1366139,SCDG,cholecalciferol / vitamin E Oral Product
1366140,SCDG,cholecalciferol / vitamin E Wafer Product
1165215,SCDG,glucosamine / S-adenosylmethionine Pill
1312454,SCDG,petrolatum / vitamin E Chewable Product
1312455,SCDG,petrolatum / vitamin E Oral Product
1312456,SCDG,petrolatum / vitamin E Pill
1164972,SCDG,ubidecarenone / vitamin E Oral Liquid Product
1164973,SCDG,ubidecarenone / vitamin E Oral Product
1159380,SCDG,ubidecarenone / vitamin E Pill
1159619,SCDG,docosahexaenoate / eicosapentaenoate / vitamin E Oral Product
1159620,SCDG,docosahexaenoate / eicosapentaenoate / vitamin E Pill
1164376,SCDG,levocarnitine / ubidecarenone / vitamin E Oral Product
1164965,SCDG,levocarnitine / ubidecarenone / vitamin E Pill
1163221,SCDG,linoleate / omega-3 acid ethyl esters (USP) / vitamin E Oral Product
1163222,SCDG,linoleate / omega-3 acid ethyl esters (USP) / vitamin E Pill
1165354,SCDG,lutein / vitamin E / zeaxanthin Oral Product
1165355,SCDG,lutein / vitamin E / zeaxanthin Pill
1164970,SCDG,thioctate / ubidecarenone / vitamin E Oral Product
1164971,SCDG,thioctate / ubidecarenone / vitamin E Pill
1159611,SCDG,docosahexaenoate / eicosapentaenoate / omega-3 acid ethyl esters (USP) / vitamin E Oral Product
1159612,SCDG,docosahexaenoate / eicosapentaenoate / omega-3 acid ethyl esters (USP) / vitamin E Pill
1169337,SBDG,Aquasol E Oral Liquid Product
1169338,SBDG,Aquasol E Oral Product
2261391,SBDG,E-Con Oral Product
2261392,SBDG,E-Con Pill
1171744,SBDG,E.E.S. Oral Liquid Product
1171745,SBDG,E.E.S. Oral Product
1171746,SBDG,E.E.S. Pill
1175961,SBDG,Encora Capsule Oral Product
1175962,SBDG,Encora Capsule Pill
1177935,SBDG,Liq-10 Oral Liquid Product
1177936,SBDG,Liq-10 Oral Product
1180377,SBDG,Manzatin-E Topical Product
1539263,SBDG,NeoQ10 Oral Product
1539264,SBDG,NeoQ10 Pill
1184135,SBDG,Q-Gel Oral Product
1184136,SBDG,Q-Gel Pill
1184088,SBDG,Q-Gel with Lipoic Acid Oral Product
1184652,SBDG,Q-Gel with Lipoic Acid Pill
1184689,SBDG,Q-Up Oral Liquid Product
1184690,SBDG,Q-Up Oral Product
1366147,SBDG,Replesta NX Oral Product
1366148,SBDG,Replesta NX Wafer Product
2663576,SCDGP,erythromycin ethylsuccinate Oral Liquid Product
2662042,SCDGP,erythromycin ethylsuccinate Oral Product
2659835,SCDGP,erythromycin ethylsuccinate Pill
2662438,SCDGP,tocopherol acetate / ubidecarenone Oral Product
2660393,SCDGP,tocopherol acetate / ubidecarenone Pill
2662442,SCDGP,docosahexaenoic acid / eicosapentaenoic acid / vitamin E Oral Product
2662996,SCDGP,docosahexaenoic acid / eicosapentaenoic acid / vitamin E Pill
2659850,SCDGP,linoleic acid / omega-3 acid ethyl esters (USP) / vitamin E Oral Product
2663112,SCDGP,linoleic acid / omega-3 acid ethyl esters (USP) / vitamin E Pill
2660636,SCDGP,"thioctic acid / tocopherol,DL-alpha / ubidecarenone Oral Product"
2662336,SCDGP,"thioctic acid / tocopherol,DL-alpha / ubidecarenone Pill"
2660242,SCDGP,docosahexaenoic acid / eicosapentaenoic acid / omega-3 acid ethyl esters (USP) / vitamin E Oral Product
2662671,SCDGP,docosahexaenoic acid / eicosapentaenoic acid / omega-3 acid ethyl esters (USP) / vitamin E Pill
313968,SCD,erythromycin 25 MG/ML Oral Suspension
597193,SCD,erythromycin 50 MG/ML Oral Suspension
425351,SCD,erythromycin 100 MG/ML Oral Suspension
598006,SCD,erythromycin 250 MG Oral Tablet
197650,SCD,erythromycin 500 MG Oral Tablet
486960,SCD,erythromycin estolate 25 MG/ML Oral Suspension
597194,SCD,erythromycin estolate 50 MG/ML Oral Suspension
486912,SCD,erythromycin estolate 500 MG Oral Tablet
686400,SCD,erythromycin ethylsuccinate 40 MG/ML Oral Suspension
686418,SCD,erythromycin ethylsuccinate 80 MG/ML Oral Suspension
686405,SCD,erythromycin ethylsuccinate 400 MG Oral Tablet
686355,SCD,erythromycin stearate 250 MG Oral Tablet
686406,SCD,erythromycin stearate 500 MG Oral Tablet
259258,SCD,S-adenosylmethionine 200 MG Delayed Release Oral Tablet
252078,SCD,S-adenosylmethionine 200 MG Oral Tablet
730778,SCD,S-adenosylmethionine 400 MG Delayed Release Oral Tablet
485707,SCD,S-adenosylmethionine 400 MG Oral Tablet
1999330,SCD,vitamin E 0.03 MG/MG Medicated Patch
2171111,SCD,vitamin E 22.6 MG/ML Oral Solution
245501,SCD,vitamin E 30 UNT Oral Capsule
240900,SCD,vitamin E 30 UNT Rectal Suppository
389239,SCD,vitamin E 50 MG Oral Tablet
313722,SCD,vitamin E 50 MG/ML Oral Solution
702648,SCD,vitamin E 50 UNT/ML Topical Cream
150930,SCD,vitamin E 75 UNT Oral Capsule
313713,SCD,vitamin E 90 MG Oral Capsule
150932,SCD,vitamin E 90 MG Oral Tablet
581338,SCD,vitamin E 90 UNT Oral Capsule
105784,SCD,vitamin E 100 MG/ML Oral Suspension
237737,SCD,vitamin E 100 UNT Chewable Tablet
210467,SCD,vitamin E 100 UNT Oral Capsule
199359,SCD,vitamin E 100 UNT Oral Tablet
237739,SCD,vitamin E 180 MG Chewable Tablet
412113,SCD,vitamin E 180 MG Oral Capsule
313717,SCD,vitamin E 180 MG Oral Tablet
412065,SCD,vitamin E 268 MG Oral Capsule
896130,SCD,vitamin E 400 UNT/ML Oral Solution
1424281,SCD,vitamin E 400 UNT/ML Topical Oil
260476,SCD,vitamin E 450 MG Oral Capsule
313724,SCD,vitamin E 600 UNT Oral Capsule
237726,SCD,vitamin E 800 UNT Oral Capsule
282781,SCD,vitamin E 920 UNT/ML Oral Solution
240865,SCD,vitamin E 1200 UNT Oral Capsule
313714,SCD,vitamin E 28000 UNT Topical Oil
2556793,SCD,zinc oxide 0.01 MG/MG Topical Ointment
1044412,SCD,zinc oxide 0.018 MG/MG Topical Ointment
1089065,SCD,zinc oxide 0.038 MG/MG Topical Ointment
797233,SCD,zinc oxide 0.0938 MG/MG Topical Ointment
199099,SCD,zinc oxide 0.1 MG/MG Topical Ointment
199852,SCD,zinc oxide 0.12 MG/MG Topical Ointment
637168,SCD,zinc oxide 0.128 MG/MG Topical Ointment
899863,SCD,zinc oxide 0.13 MG/MG Topical Ointment
702006,SCD,zinc oxide 0.134 MG/MG Topical Ointment
2003464,SCD,zinc oxide 0.14 MG/MG Topical Ointment
245663,SCD,zinc oxide 0.15 MG/MG Topical Ointment
708071,SCD,zinc oxide 0.16 MG/MG Topical Ointment
1039181,SCD,zinc oxide 0.18 MG/MG Topical Ointment
198911,SCD,zinc oxide 0.2 MG/MG Topical Ointment
238405,SCD,zinc oxide 0.25 MG/MG Topical Ointment
418822,SCD,zinc oxide 0.3 MG/MG Topical Ointment
244638,SCD,zinc oxide 0.4 MG/MG Topical Ointment
578124,SCD,black currant oil 625 MG / vitamin E 15 MG Oral Capsule
1366143,SCD,cholecalciferol 14000 UNT / vitamin E 34 UNT Oral Wafer
1312459,SCD,petrolatum 250 MG / vitamin E 10 UNT Chewable Tablet
485819,SCD,tocopherol acetate 6 UNT / ubidecarenone 30 MG Oral Capsule
1090911,SCD,ubidecarenone 6 MG/ML / vitamin E 3 UNT/ML Oral Solution
664787,SCD,ubidecarenone 10 MG / vitamin E 1 UNT Oral Capsule
756008,SCD,ubidecarenone 10 MG/ML / vitamin E 3 UNT/ML Oral Solution
477437,SCD,ubidecarenone 15 MG / vitamin E 3 UNT Oral Capsule
1088926,SCD,ubidecarenone 20 MG/ML / vitamin E 0.2 UNT/ML Oral Solution
199156,SCD,ubidecarenone 30 MG / vitamin E 1 UNT Oral Capsule
664791,SCD,ubidecarenone 50 MG / vitamin E 1 UNT Oral Capsule
477433,SCD,ubidecarenone 60 MG / vitamin E 150 UNT Oral Capsule
578759,SCD,ubidecarenone 100 MG / vitamin E 5 UNT Oral Capsule
485818,SCD,ubidecarenone 100 MG / vitamin E 150 UNT Oral Capsule
1539259,SCD,ubidecarenone 125 MG / vitamin E 10 UNT Oral Capsule
664790,SCD,ubidecarenone 200 MG / vitamin E 1 UNT Oral Capsule
578760,SCD,ubidecarenone 300 MG / vitamin E 3 UNT Oral Capsule
2272402,SCD,ubidecarenone 300 MG / vitamin E 5 UNT Oral Capsule
1092397,SCD,docosahexaenoic acid 500 MG / eicosapentaenoic acid 50 MG / vitamin E 10 UNT Oral Capsule
1091325,SCD,levocarnitine 250 MG / ubidecarenone 30 MG / vitamin E 75 UNT Oral Capsule
995778,SCD,linoleic acid 10 MG / omega-3 acid ethyl esters (USP) 650 MG / vitamin E 50 UNT Oral Capsule
581413,SCD,lutein 6 MG / vitamin E 1 UNT / zeaxanthin 0.264 MG Oral Capsule
1115592,SCD,"thioctic acid 50 MG / tocopherol,DL-alpha 100 UNT / ubidecarenone 30 MG Oral Capsule"
1092392,SCD,docosahexaenoic acid 100 MG / eicosapentaenoic acid 160 MG / omega-3 acid ethyl esters (USP) 60 MG / vitamin E 10 UNT Oral Capsule
995852,SCD,calcium ascorbate 25 MG / calcium carbonate 400 MG / cholecalciferol 200 UNT / folic acid 2 MG / pyridoxine hydrochloride 25 MG Oral Tablet
995854,SCD,calcium ascorbate 25 MG / calcium carbonate 600 MG / cholecalciferol 600 UNT / folic acid 0.5 MG / pyridoxine hydrochloride 12.5 MG Oral Tablet
863603,SBD,erythromycin ethylsuccinate 40 MG/ML Oral Suspension [E.E.S.]
686402,SBD,erythromycin ethylsuccinate 40 MG/ML Oral Suspension [EryPed]
686420,SBD,erythromycin ethylsuccinate 80 MG/ML Oral Suspension [EryPed]
863606,SBD,erythromycin ethylsuccinate 400 MG Oral Tablet [E.E.S.]
750839,SBD,erythromycin stearate 250 MG Oral Tablet [Erythrocin Stearate]
210453,SBD,vitamin E 22.6 MG/ML Oral Solution [Aquasol E]
1550952,SBD,zinc oxide 0.018 MG/MG Topical Ointment [Dynashield ZO]
1089069,SBD,zinc oxide 0.038 MG/MG Topical Ointment [PeriGuard]
1494206,SBD,zinc oxide 0.1 MG/MG Topical Ointment [Dr. Smith's Diaper Rash]
729935,SBD,zinc oxide 0.128 MG/MG Topical Ointment [Triple Paste]
1086022,SBD,zinc oxide 0.134 MG/MG Topical Ointment [Flanders]
1039185,SBD,zinc oxide 0.18 MG/MG Topical Ointment [Manzatin-E]
1421552,SBD,zinc oxide 0.25 MG/MG Topical Ointment [Booty Goo]
809448,SBD,zinc oxide 0.25 MG/MG Topical Ointment [Delazinc]
260502,SBD,zinc oxide 0.4 MG/MG Topical Ointment [Desitin]
1366149,SBD,cholecalciferol 14000 UNT / vitamin E 34 UNT Oral Wafer [Replesta NX]
1086838,SBD,tocopherol acetate 6 UNT / ubidecarenone 30 MG Oral Capsule [Q-Gel]
1090915,SBD,ubidecarenone 6 MG/ML / vitamin E 3 UNT/ML Oral Solution [Q-Up]
1086812,SBD,ubidecarenone 15 MG / vitamin E 3 UNT Oral Capsule [Q-Gel]
1088930,SBD,ubidecarenone 20 MG/ML / vitamin E 0.2 UNT/ML Oral Solution [Liq-10]
1086847,SBD,ubidecarenone 60 MG / vitamin E 150 UNT Oral Capsule [Q-Gel]
1086840,SBD,ubidecarenone 100 MG / vitamin E 150 UNT Oral Capsule [Q-Gel]
1539265,SBD,ubidecarenone 125 MG / vitamin E 10 UNT Oral Capsule [NeoQ10]
995782,SBD,linoleic acid 10 MG / omega-3 acid ethyl esters (USP) 650 MG / vitamin E 50 UNT Oral Capsule [Encora Capsule]
1115594,SBD,"thioctic acid 50 MG / tocopherol,DL-alpha 100 UNT / ubidecarenone 30 MG Oral Capsule [Q-Gel with Lipoic Acid]"
995859,SBD,calcium ascorbate 25 MG / calcium carbonate 400 MG / cholecalciferol 200 UNT / folic acid 2 MG / pyridoxine hydrochloride 25 MG Oral Tablet [Encora AM Tablet]
995863,SBD,calcium ascorbate 25 MG / calcium carbonate 600 MG / cholecalciferol 600 UNT / folic acid 0.5 MG / pyridoxine hydrochloride 12.5 MG Oral Tablet [Encora PM Tablet]
995855,GPCK,{30 (calcium ascorbate 25 MG / calcium carbonate 400 MG / cholecalciferol 200 UNT / folic acid 2 MG / pyridoxine hydrochloride 25 MG Oral Tablet) / 30 (calcium ascorbate 25 MG / calcium carbonate 600 MG / cholecalciferol 600 UNT / folic acid 0.5 MG / pyridoxine hydrochloride 12.5 MG Oral Tablet) / 60 (linoleic acid 10 MG / omega-3 acid ethyl esters (USP) 650 MG / vitamin E 50 UNT Oral Capsule) } Pack
995864,BPCK,{30 (calcium ascorbate 25 MG / calcium carbonate 400 MG / cholecalciferol 200 UNT / folic acid 2 MG / pyridoxine hydrochloride 25 MG Oral Tablet [Encora AM Tablet]) / 30 (calcium ascorbate 25 MG / calcium carbonate 600 MG / cholecalciferol 600 UNT / folic acid 0.5 MG / pyridoxine hydrochloride 12.5 MG Oral Tablet [Encora PM Tablet]) / 60 (linoleic acid 10 MG / omega-3 acid ethyl esters (USP) 650 MG / vitamin E 50 UNT Oral Capsule [Encora Capsule]) } Pack [Encora]
374412,SCDF,progesterone Injectable Solution
373616,SCDF,progesterone Oral Capsule
2716917,SCDF,progesterone Topical Oil
377270,SCDF,progesterone Vaginal Gel
2109022,SCDF,progesterone Vaginal Insert
376645,SCDF,sulfasalazine Delayed Release Oral Tablet
373991,SCDF,sulfasalazine Oral Tablet
374868,SCDF,beta sitosterol / zinc citrate Oral Tablet
2108923,SCDF,estradiol / progesterone Oral Capsule
577711,SCDF,beta sitosterol / campesterol / stigmasterol Oral Tablet
366435,SBDF,progesterone Oral Capsule [Prometrium]
367189,SBDF,progesterone Vaginal Gel [Crinone]
2109027,SBDF,progesterone Vaginal Insert [Eazi-Breed CIDR]
2109024,SBDF,progesterone Vaginal Insert [Endometrin]
724153,SBDF,sulfasalazine Delayed Release Oral Tablet [Azulfidine]
369240,SBDF,sulfasalazine Oral Tablet [Azulfidine]
2108927,SBDF,estradiol / progesterone Oral Capsule [Bijuva]
1153500,SCDG,androstenedione Pill
2104171,SCDG,beta sitosterol Pill
1162288,SCDG,progesterone Injectable Product
1162289,SCDG,progesterone Oral Product
1162292,SCDG,progesterone Topical Product
1162293,SCDG,progesterone Vaginal Product
1162290,SCDG,progesterone Pill
1162997,SCDG,sulfasalazine Oral Product
1162998,SCDG,sulfasalazine Pill
1160559,SCDG,beta sitosterol / zinc citrate Oral Product
1160560,SCDG,beta sitosterol / zinc citrate Pill
2108921,SCDG,estradiol / progesterone Oral Product
2108922,SCDG,estradiol / progesterone Pill
1160561,SCDG,beta sitosterol / campesterol / stigmasterol Oral Product
1160562,SCDG,beta sitosterol / campesterol / stigmasterol Pill
1166096,SBDG,Azulfidine Oral Product
1166097,SBDG,Azulfidine Pill
2108928,SBDG,Bijuva Oral Product
2108929,SBDG,Bijuva Pill
1173055,SBDG,Crinone Vaginal Product
1251724,SBDG,Eazi-Breed CIDR Vaginal Product
1176595,SBDG,Endometrin Vaginal Product
1181291,SBDG,Prometrium Oral Product
1181292,SBDG,Prometrium Pill
312643,SCD,progesterone 0.04 MG/MG Vaginal Gel
312645,SCD,progesterone 0.08 MG/MG Vaginal Gel
312644,SCD,progesterone 50 MG/ML Injectable Solution
260243,SCD,progesterone 100 MG Oral Capsule
725094,SCD,progesterone 100 MG Vaginal Insert
312641,SCD,progesterone 200 MG Oral Capsule
2716918,SCD,progesterone 213 MG/ML Topical Oil
1251720,SCD,progesterone 300 MG Vaginal Insert
1372907,SCD,progesterone 1380 MG Vaginal Insert
313142,SCD,sulfasalazine 500 MG Delayed Release Oral Tablet
198232,SCD,sulfasalazine 500 MG Oral Tablet
253000,SCD,beta sitosterol 300 MG / zinc citrate 15 MG Oral Tablet
2632844,SCD,estradiol 0.5 MG / progesterone 100 MG Oral Capsule
2108924,SCD,estradiol 1 MG / progesterone 100 MG Oral Capsule
830784,SCD,beta sitosterol 200 MG / campesterol 120 MG / stigmasterol 105 MG Oral Tablet
153579,SBD,progesterone 0.04 MG/MG Vaginal Gel [Crinone]
153580,SBD,progesterone 0.08 MG/MG Vaginal Gel [Crinone]
262080,SBD,progesterone 100 MG Oral Capsule [Prometrium]
725098,SBD,progesterone 100 MG Vaginal Insert [Endometrin]
261319,SBD,progesterone 200 MG Oral Capsule [Prometrium]
1251725,SBD,progesterone 300 MG Vaginal Insert [Eazi-Breed CIDR]
1372909,SBD,progesterone 1380 MG Vaginal Insert [Eazi-Breed CIDR]
724154,SBD,sulfasalazine 500 MG Delayed Release Oral Tablet [Azulfidine]
208437,SBD,sulfasalazine 500 MG Oral Tablet [Azulfidine]
2632846,SBD,estradiol 0.5 MG / progesterone 100 MG Oral Capsule [Bijuva]
2108930,SBD,estradiol 1 MG / progesterone 100 MG Oral Capsule [Bijuva]
385484,SCDF,carbamide peroxide Otic Solution
806519,SCDF,isopropyl alcohol Otic Solution
827777,SBDF,carbamide peroxide Otic Solution [Auraphene-B]
827730,SBDF,carbamide peroxide Otic Solution [Auro Ear]
1245625,SBDF,carbamide peroxide Otic Solution [Clearcanal]
827653,SBDF,carbamide peroxide Otic Solution [Debrox]
827765,SBDF,carbamide peroxide Otic Solution [E-R-O]
827759,SBDF,carbamide peroxide Otic Solution [Mollifene]
827709,SBDF,carbamide peroxide Otic Solution [Murine Ear]
2588947,SBDF,carbamide peroxide Otic Solution [Otix]
2540672,SBDF,carbamide peroxide Otic Solution [Suavear]
1158892,SCDG,carbamide peroxide Otic Product
1159743,SCDG,isopropyl alcohol Otic Product
1174310,SBDG,Auraphene-B Otic Product
1174999,SBDG,Auro Ear Otic Product
1245626,SBDG,Clearcanal Otic Product
1169584,SBDG,Debrox Otic Product
1171108,SBDG,E-R-O Otic Product
1181642,SBDG,Mollifene Otic Product
1183880,SBDG,Murine Ear Otic Product
2588946,SBDG,Otix Otic Product
2540673,SBDG,Suavear Otic Product
106092,SCD,carbamide peroxide 50 MG/ML Otic Solution
702050,SCD,carbamide peroxide 65 MG/ML Otic Solution
631799,SCD,isopropyl alcohol 0.95 ML/ML Otic Solution
827778,SBD,carbamide peroxide 65 MG/ML Otic Solution [Auraphene-B]
827731,SBD,carbamide peroxide 65 MG/ML Otic Solution [Auro Ear]
1245627,SBD,carbamide peroxide 65 MG/ML Otic Solution [Clearcanal]
827654,SBD,carbamide peroxide 65 MG/ML Otic Solution [Debrox]
827766,SBD,carbamide peroxide 65 MG/ML Otic Solution [E-R-O]
827760,SBD,carbamide peroxide 65 MG/ML Otic Solution [Mollifene]
827710,SBD,carbamide peroxide 65 MG/ML Otic Solution [Murine Ear]
2588948,SBD,carbamide peroxide 65 MG/ML Otic Solution [Otix]
2540674,SBD,carbamide peroxide 65 MG/ML Otic Solution [Suavear]
1986796,SCDF,capromorelin Oral Solution
1986800,SBDF,capromorelin Oral Solution [Entyce]
1986794,SCDG,capromorelin Oral Liquid Product
1986795,SCDG,capromorelin Oral Product
1986801,SBDG,Entyce Oral Liquid Product
1986802,SBDG,Entyce Oral Product
2467543,SCD,capromorelin 20 MG/ML Oral Solution
1986797,SCD,capromorelin 30 MG/ML Oral Solution
2467549,SBD,capromorelin 20 MG/ML Oral Solution [Elura]
1986803,SBD,capromorelin 30 MG/ML Oral Solution [Entyce]
1654034,SCDF,adenosine Injection
727353,SCDF,adenosine Prefilled Syringe
371388,SCDF,chlorcyclizine / pseudoephedrine Oral Tablet
1654036,SBDF,adenosine Injection [Adenoscan]
727356,SBDF,adenosine Prefilled Syringe [Adenocard]
1236713,SBDF,chlorcyclizine / pseudoephedrine Oral Tablet [Stahist AD]
2646777,SCDFP,chlorcyclizine hydrochloride / pseudoephedrine hydrochloride Oral Tablet
2654673,SBDFP,chlorcyclizine hydrochloride / pseudoephedrine hydrochloride Oral Solution [Stahist AD Liquid]
2657484,SBDFP,chlorcyclizine hydrochloride / pseudoephedrine hydrochloride Oral Tablet [Stahist AD]
1153467,SCDG,adenosine Injectable Product
1161870,SCDG,chlorcyclizine / pseudoephedrine Oral Product
1161871,SCDG,chlorcyclizine / pseudoephedrine Pill
1170624,SBDG,Adenocard Injectable Product
1170625,SBDG,Adenoscan Injectable Product
1236714,SBDG,Stahist AD Oral Product
1236715,SBDG,Stahist AD Pill
2662104,SCDGP,chlorcyclizine hydrochloride / pseudoephedrine hydrochloride Oral Product
2660321,SCDGP,chlorcyclizine hydrochloride / pseudoephedrine hydrochloride Pill
1654169,SCD,2 ML adenosine 3 MG/ML Injection
727360,SCD,2 ML adenosine 3 MG/ML Prefilled Syringe
1654186,SCD,4 ML adenosine 3 MG/ML Injection
